"Year","Route","prec","maxt"
1970,"4321",189808.919908524,23.8166192438439
1970,"4322",207705.310049057,23.0047370532656
1970,"4326",220535.72000885,22.6441987537202
1970,"4327",210363.910167694,22.8997145355699
1970,"4328",185083.439870834,23.0528704892298
1970,"4329",194613.199834824,23.0872703969073
1970,"4330",186247.109924316,22.7795785903127
1970,"4401",129607.770082474,26.7001629275317
1970,"4407",116974.169878006,27.0775661964939
1970,"4408",112014.349953651,26.7974887027758
1970,"4411",114293.580067635,27.315042986583
1970,"4412",118124.460073948,26.0095944710594
1970,"4413",110248.190023422,25.8480649578145
1970,"4414",162713.720019341,24.7579221835082
1970,"4421",181587.839947701,24.0815250371796
1970,"4429",196604.390008926,22.7175925877761
1970,"4430",197755.470012665,22.4925372471653
1970,"45003",131557.200073242,26.6004748988558
1970,"45005",125185.510076523,26.412602865966
1970,"45007",142148.439964294,26.222571024389
1970,"45009",131638.270030975,26.3663982940932
1970,"4501",122676.979971886,27.5511616233076
1970,"45011",129100.509922028,26.3665964389115
1970,"45014",140673.789913177,25.9845353592561
1970,"45016",118917.220146179,24.7183086383284
1970,"45018",132454.009925842,24.9943305699779
1970,"45020",125731.72003746,25.8255909323582
1970,"45021",128356.390010834,25.9444169889153
1970,"45022",128647.240022659,24.6705186350126
1970,"45026",132001.440004349,24.2003767583387
1970,"45043",112718.410171509,24.8146444142659
1970,"4508",111875.210103989,26.5348852949533
1970,"45103",138118.129962921,26.1392837372036
1970,"45105",130679.260030746,25.8351862417253
1970,"45107",136015.949924469,25.7058286161134
1970,"45109",132069.420074463,26.4370282703271
1970,"4511",114413.77004385,27.2740560116376
1970,"45111",123101.679974556,26.8906244242135
1970,"45116",128456.189937592,25.6303484556818
1970,"45118",133984.190000534,25.0254693824958
1970,"4512",130687.629970551,27.8101647757765
1970,"45120",149426.350069046,23.9243166669296
1970,"45121",128594.829982758,25.5444045932814
1970,"45124",150192.780080795,24.3034799931844
1970,"45142",104347.409999847,25.0412426987482
1970,"45203",148087.340078354,27.0053554153809
1970,"45205",122980.899972916,26.0571261136341
1970,"45207",131160.720083237,26.2073765778463
1970,"45209",124888.149970055,26.7854455132239
1970,"45211",126309.149916649,26.6488669592279
1970,"45214",111555.239967346,24.7978147668843
1970,"45216",128126.220010757,25.8511770103718
1970,"45218",126707.139892578,25.152426343816
1970,"45220",146657.530061722,23.9162857107565
1970,"45242",104286.70999527,25.0381596668056
1970,"45305",121448.37987709,26.0290163053499
1970,"45307",129807.380079269,26.2073333215602
1970,"45309",130313.829950333,25.9114725264636
1970,"45311",127707.159895897,26.6392644432892
1970,"45314",138294.369926453,25.9987382197335
1970,"45320",130794.290048599,24.6361080456129
1970,"45403",132259.200044632,26.6180509523109
1970,"45414",129004.899997711,25.1048959819355
1970,"45514",118975.170013428,24.8695691348744
1970,"45614",108301.309955597,24.8014219464589
1970,"4604",100228.439949036,26.0181066023518
1970,"4608",126588.809882164,26.1653877578355
1970,"4612",131283.69997406,27.671008957607
1970,"4712",130452.359973907,27.7035798940573
1970,"4812",123868.030112743,25.4588507388143
1970,"4928",196604.640111923,22.8956336153446
1970,"79001",134553.409974098,26.1156179619193
1970,"79002",131673.739981651,25.9392457976244
1970,"79003",117646.080043793,26.5222735916978
1970,"79004",97769.2000207901,26.8049090805587
1970,"79005",96331.6400413513,26.7512331809166
1970,"79006",96524.2700190544,27.0940158856478
1970,"79007",118527.31994772,26.7812057917788
1970,"79009",135949.469919205,25.98489135005
1970,"79010",129745.449964523,25.1461757067088
1970,"79011",128646.919939041,25.404877708442
1970,"79012",117348.570066452,25.6322375021632
1970,"79013",95985.9300069809,26.6155419684862
1970,"79014",104620.680020332,26.8607560848519
1970,"79015",119569.149905205,26.3907091197606
1970,"79016",138114.909901142,26.030114621211
1970,"79017",149989.049879074,26.7624728057695
1970,"79019",124501.410043716,24.9100933142768
1970,"79020",123737.869934082,24.8038451420131
1970,"79021",121458.409982681,24.4594489237741
1970,"79022",125260.820087433,24.7000000033462
1970,"79023",99537.6999902725,26.1822461833423
1970,"79024",121359.4998703,25.5355645026122
1970,"79025",155439.120033264,25.6255277434041
1970,"79026",151567.010048389,26.5609523802326
1970,"79027",170884.219985008,25.379476005524
1970,"79028",154964.129962921,24.0211068226741
1970,"79029",131459.849874496,23.8973741191957
1970,"79030",127891.089990616,24.4311705864026
1970,"79031",136077.359779358,24.6124697769244
1970,"79032",175363.320152283,24.4325608323895
1970,"79033",189550.609910011,24.6142004133569
1970,"79034",210196.320102692,24.1531301433268
1970,"79035",217425.550126076,24.1626184062646
1970,"79037",172623.109996796,24.2725575366593
1970,"79039",158495.489889145,24.2039609930089
1970,"79042",236151.700040817,22.7254633113773
1970,"79043",235500.249988556,23.4171933987148
1970,"79102",128060.030031204,24.9657189337898
1970,"79103",113818.350078583,26.8600324986705
1970,"79104",96247.640039444,26.9211423316698
1970,"79105",95953.1400241852,26.5778148147795
1970,"79106",104681.940042019,26.9116436640422
1970,"79107",106517.810012817,27.0767420097035
1970,"79108",120128.72001791,26.2322222141386
1970,"79109",142861.71005249,25.2995198203134
1970,"79111",123813.170166016,25.4170385390993
1970,"79112",117919.429899216,26.4411927936147
1970,"79113",106608.840021133,25.8885462085406
1970,"79114",101679.350043297,26.9347134134956
1970,"79115",112300.470074654,26.5775103623991
1970,"79116",123192.409889698,26.4048280571645
1970,"79117",132922.110032082,27.0711999976498
1970,"79118",121223.359935284,27.0820162364046
1970,"79120",123068.359994888,24.8212121191722
1970,"79121",120535.729990005,24.672929031187
1970,"79122",114890.140102386,25.4188605905964
1970,"79123",121869.169970512,25.1914386816814
1970,"79124",149610.489995956,25.7758388510844
1970,"79125",150619.23015213,25.8743142366303
1970,"79126",184671.719835281,25.0280394729815
1970,"79127",144657.130123615,25.7422459792751
1970,"79128",148922.15999794,23.7953195234243
1970,"79129",138629.590139389,23.6052300565773
1970,"79130",141357.549921036,23.7746674936258
1970,"79131",152285.769968033,24.2189553894561
1970,"79132",140351.010126114,25.2795806274814
1970,"79133",157800.170059204,25.5671297925797
1970,"79134",199448.759892464,24.8285340422319
1970,"79135",215931.759973526,24.2505778180674
1970,"79141",211143.259914398,22.6437022999447
1970,"79142",216599.950233459,23.8539729168838
1970,"79143",240057.949748993,22.8642076433782
1970,"79204",97610.3100786209,26.8400977532513
1970,"79209",131975.479875565,26.4481615581884
1970,"79210",129884.799970627,25.1446648973953
1970,"79211",129077.539928436,25.3893297003663
1970,"79213",96950.0900249481,26.4965126885884
1970,"79217",150822.970040798,26.7470410415381
1970,"79221",122058.699995041,24.4103748307915
1970,"79222",123567.090084076,24.884938591405
1970,"79225",155065.790049553,25.6229321363742
1970,"79227",169717.489974976,25.3570546733849
1970,"79229",130248.329908371,23.9324270028175
1970,"79230",130027.000024796,24.2268883126137
1970,"79243",240447.679731369,23.2044750813509
1970,"79309",127940.299855232,27.0214912197927
1970,"79402",110293.889988899,27.0965266347933
1970,"79403",113304.269947529,26.8104600951146
1970,"79404",137504.709924698,25.8331703891079
1970,"79405",122829.269874573,27.3267704119721
1970,"79406",118380.719993591,26.4012441384401
1970,"79407",123266.879861355,26.3239347231138
1970,"79408",137048.5001297,27.0097665000748
1970,"79417",95496.4700450897,27.3427456558507
1970,"79418",90964.4300260544,27.1397515237471
1970,"79420",99434.3500480652,26.8938454392398
1970,"79424",129048.680068016,26.1439311616663
1971,"4001",68381.7300415039,26.7271309084879
1971,"4002",72072.0599975586,26.7657070080329
1971,"4003",89619.0999889374,23.9827880642323
1971,"4004",100595.589864731,24.8419134390421
1971,"4006",78538.9399662018,26.4112844747529
1971,"4007",71668.3700332642,26.2688036609458
1971,"4008",74526.6000041962,26.1893141170479
1971,"4009",103697.440114975,24.9743761234596
1971,"4011",82326.0600013733,25.4306113325236
1971,"4012",82163.9599056244,25.5832037546466
1971,"4013",118566.350024223,24.2580845168066
1971,"4018",138665.919921875,23.531171872384
1971,"4019",128796.969924927,23.5246649228354
1971,"4020",138273.699921608,23.4597600309429
1971,"4021",152964.019927025,23.0208975906206
1971,"4022",168328.839918137,22.0089179766324
1971,"4026",186606.690135956,21.9556071961944
1971,"4027",177343.699975967,21.9881262920831
1971,"4028",183378.63027668,21.6704293019844
1971,"4029",219072.869997025,21.518472734214
1971,"4030",216364.710040092,21.6804725815978
1971,"4060",217191.200035095,21.6813114826897
1971,"4081",69609.4100151062,26.5271634214325
1971,"4101",68347.3899517059,26.2936286962038
1971,"4102",76096.2699832916,26.4764156323818
1971,"4103",79104.2800941467,26.2644614677465
1971,"4104",100725.919969559,25.2382731799726
1971,"4106",68110.9700870514,26.9517425247719
1971,"4107",73732.0299625397,26.366296307289
1971,"4108",74674.0700073242,26.1893104901597
1971,"4109",113839.869960785,24.3135154981214
1971,"4110",122061.019931793,23.5504761944552
1971,"4111",107021.65010643,24.7383908146151
1971,"4112",100133.529958725,24.6611022949219
1971,"4113",106902.320161819,24.171081693704
1971,"4114",126392.639894485,23.3042901611668
1971,"4115",143778.859924316,22.7037748164162
1971,"4118",172121.61006546,22.7728486190848
1971,"4119",142529.679938316,23.1425160492492
1971,"4120",147273.850131989,23.2804853801465
1971,"4121",188763.599767685,21.8471122486732
1971,"4122",182724.529979706,21.7244805480495
1971,"4126",179118.469924927,22.3550360936774
1971,"4127",159926.410100937,22.4539382494041
1971,"4128",154996.329940796,22.4943167376691
1971,"4129",188205.670183182,21.6158312455511
1971,"4130",227037.650053024,21.5561356904182
1971,"4201",79306.0699949265,24.4212604962588
1971,"4202",73959.5599937439,26.5415705498876
1971,"4203",87752.4999847412,25.1928997733376
1971,"4204",113939.629981995,22.5452817160199
1971,"4206",63475.939994812,27.1671724016913
1971,"4207",71431.1600513458,26.6519935706263
1971,"4208",84306.8099021912,25.7697291343556
1971,"4209",110347.420028687,24.6550045569303
1971,"4211",90541.22996521,25.3568094552281
1971,"4212",105030.540007591,24.3389828344737
1971,"4213",82088.5899982452,25.7356617432531
1971,"4214",119301.840019226,23.7621033807914
1971,"4218",151594.510051727,23.4804706441718
1971,"4219",143815.069921494,23.3296248545776
1971,"4220",155932.039915562,22.9000989286361
1971,"4221",173345.229998112,22.2530569898444
1971,"4222",181194.989822865,21.8371033460301
1971,"4226",180940.859962463,22.4271258326615
1971,"4227",194078.860084534,21.6318223588246
1971,"4228",185871.86007309,21.9163537715742
1971,"4229",199558.019966125,21.8118007817437
1971,"4301",71483.4599723816,26.0577560572207
1971,"4302",74505.2100200653,26.5576984225646
1971,"4303",83230.2799701691,25.6995271618447
1971,"4304",107980.619882584,23.3442844039632
1971,"4306",70514.0200538635,26.658093926899
1971,"4307",74081.9999771118,26.3450045271187
1971,"4308",90578.7699947357,25.5593333263786
1971,"4309",103067.080003738,25.0965423540077
1971,"4311",83521.1999702454,25.3926318026313
1971,"4312",90393.7899799347,25.2162228257086
1971,"4313",95092.9800033569,24.8002985938985
1971,"4314",105830.150004387,24.687610150869
1971,"4318",124344.070009232,23.8775436424668
1971,"4319",130426.659946442,23.4751725869702
1971,"4320",147539.300070763,22.9083696130092
1971,"4321",163494.27996254,22.8104398389375
1971,"4322",174933.700001717,21.9091873301573
1971,"4326",195609.47000885,21.6995693617479
1971,"4327",181269.160152435,21.9991897603827
1971,"4328",168772.829878807,22.0499533092393
1971,"4329",193042.109873295,21.8972534184553
1971,"4330",236633.890142441,21.4264601841286
1971,"4401",71483.4599723816,26.0577560572207
1971,"4407",71828.6400413513,26.2613516036778
1971,"4408",76224.5599479675,26.1374390265267
1971,"4411",70925.9300708771,26.5425780135439
1971,"4412",87231.4598865509,25.2489572242832
1971,"4413",90320.4299888611,24.726638424868
1971,"4414",119639.299917221,23.9817904473194
1971,"4421",149561.629886627,23.1136470520418
1971,"4429",189023.150172234,21.6069570960421
1971,"4430",213449.889940262,21.2834993795214
1971,"45003",158593.24994278,24.6638727597016
1971,"45005",166588.169908524,24.4197133734884
1971,"45007",170855.379909515,24.3795691132545
1971,"45009",174954.320102692,24.3509745615799
1971,"4501",69576.4500579834,26.6448163557096
1971,"45011",150453.969900131,24.554180714075
1971,"45014",152093.809997559,23.9443365556467
1971,"45016",155842.739929199,23.0622521208348
1971,"45018",201306.620016098,22.9110803428009
1971,"45020",185018.809984207,23.7323268694891
1971,"45021",181431.680103302,23.8889711961716
1971,"45022",176534.07988739,22.9034840925365
1971,"45026",200911.300125122,22.2715824580362
1971,"45043",167165.139984131,23.1333200446235
1971,"4508",79756.310005188,25.9310391452256
1971,"45103",160398.280000687,24.0684710722434
1971,"45105",184938.959819794,23.7883193515089
1971,"45107",175384.269895554,23.9626751993642
1971,"45109",179295.089982986,24.2723319363583
1971,"4511",72547.1000175476,26.4938437247341
1971,"45111",146818.610183716,25.2158591364471
1971,"45116",171865.960016251,23.7904997759596
1971,"45118",217867.479761124,23.1263174528438
1971,"4512",60965.1200180054,27.5209133440941
1971,"45120",224204.010370255,21.9046278881715
1971,"45121",184952.859952927,23.5087861870075
1971,"45124",204882.799905777,22.5529110675388
1971,"45142",144236.119878769,23.1852579326467
1971,"45203",141281.45982933,25.1615417711329
1971,"45205",176888.139997482,24.0272573792091
1971,"45207",176660.509843826,24.289459311015
1971,"45209",162224.709896088,24.7934795111657
1971,"45211",150296.470127106,24.8951997994592
1971,"45214",151276.819969177,23.0472719543077
1971,"45216",182093.830116272,23.946445991253
1971,"45218",210673.02999115,23.1158011192336
1971,"45220",217022.010074615,21.8805895738321
1971,"45242",143492.44981575,23.1807577548717
1971,"45305",172139.010011673,24.028265748991
1971,"45307",178449.329778671,24.338205103663
1971,"45309",171695.889888763,24.0492661026391
1971,"45311",151839.550110817,24.881308175554
1971,"45314",149279.700016022,23.9583474453784
1971,"45320",205577.720149994,22.5435210593017
1971,"45403",157158.49994278,24.697703717373
1971,"45414",148542.180095673,23.2535459956691
1971,"45514",145298.920066833,23.0148525999247
1971,"45614",147415.989961624,23.0517147222937
1971,"4604",100122.349863052,24.8472838069636
1971,"4608",92047.1299781799,25.5070612217564
1971,"4612",61743.7300052643,27.3640169578023
1971,"4712",61217.7899951935,27.4017069505933
1971,"4812",101834.699953079,24.5640818991886
1971,"4928",184811.819981575,21.8386700078565
1971,"79001",138553.630085945,24.5949204066273
1971,"79002",126346.350037575,24.2887104148083
1971,"79003",114540.059960365,24.9423155806868
1971,"79004",97701.7500476837,25.4558508243872
1971,"79005",78774.8000135422,25.7862308981466
1971,"79006",56375.1000065804,26.5543524986007
1971,"79007",65884.2500162125,26.4809916290269
1971,"79009",72267.3000144958,25.7119001361214
1971,"79010",177525.129903793,23.0457792531263
1971,"79011",159958.249834061,23.2504438170488
1971,"79012",128796.440013885,23.7896515384064
1971,"79013",107485.670118332,24.9625941001909
1971,"79014",102534.460041046,25.6449977027045
1971,"79015",107089.689980507,25.34628725698
1971,"79016",82137.7300405502,25.6203943206213
1971,"79017",106979.230000496,26.3436096103295
1971,"79019",184305.049964905,22.916915570577
1971,"79020",174702.940125465,22.9075122166062
1971,"79021",155646.540054321,22.5692114701835
1971,"79022",191215.469882965,22.9702982450786
1971,"79023",138642.379951477,24.662277626113
1971,"79024",143589.259983063,24.1687461107451
1971,"79025",157304.049882889,24.3803781938846
1971,"79026",115458.459852219,26.1011725174663
1971,"79027",133733.269954681,24.4649405519325
1971,"79028",167252.290058136,22.8542906100933
1971,"79029",199611.880065918,22.3206119272444
1971,"79030",200466.050079346,22.7348433437298
1971,"79031",189363.669878006,23.1236917260191
1971,"79032",192543.400209427,23.0600810960679
1971,"79033",176617.54000473,23.3600958597686
1971,"79034",163548.829933167,23.0064764323814
1971,"79035",163896.180006027,23.1438716540144
1971,"79037",204020.49980545,23.1419949007156
1971,"79039",202935.449846268,22.8698642793806
1971,"79042",192249.09003067,21.7380000140432
1971,"79043",182937.250026703,22.4534892674192
1971,"79102",140849.930069923,23.1107166120976
1971,"79103",114306.780028343,25.2062395692646
1971,"79104",87260.4500026703,25.7799438108666
1971,"79105",86140.3999242783,25.5178888824251
1971,"79106",72440.4199790955,26.1162339029611
1971,"79107",57167.7500276566,26.6748305175264
1971,"79108",64205.1900424957,25.9396577737614
1971,"79109",69608.9699392319,24.9952587412232
1971,"79111",149657.159909248,23.3051473794881
1971,"79112",118447.660022736,24.7030467017073
1971,"79113",118258.690001488,24.1376087009043
1971,"79114",104471.480032921,25.5496469468821
1971,"79115",85158.8999099731,25.6860212077189
1971,"79116",77109.0000228882,25.7823567047189
1971,"79117",78457.5099744797,26.8921838957688
1971,"79118",82703.7899780273,26.359115901701
1971,"79120",167853.129863739,22.8291755759567
1971,"79121",150587.370027542,22.7534052093931
1971,"79122",154651.490066528,23.5786818409733
1971,"79123",157168.149873734,23.6736653316543
1971,"79124",149829.480104446,24.5989420149061
1971,"79125",134897.019958496,24.96800709575
1971,"79126",156078.099935532,24.0009736972943
1971,"79127",118237.710002899,24.9743181813422
1971,"79128",171869.710025787,22.5469127986098
1971,"79129",192388.439973831,22.2544357602795
1971,"79130",219509.339942932,22.3232383555081
1971,"79131",204112.170080185,22.8325138027248
1971,"79132",170385.699995041,23.7546439489562
1971,"79133",166678.679807663,24.1744866444066
1971,"79134",156953.390068054,23.7655584849612
1971,"79135",162652.349985123,23.2501423035063
1971,"79141",191734.229850769,21.4267938992449
1971,"79142",170676.560043335,22.9184582753486
1971,"79143",190709.710105896,21.8906935811694
1971,"79204",97535.6299324036,25.4882448514303
1971,"79209",70121.8300151825,26.1639368567294
1971,"79210",177760.299911499,23.044417428048
1971,"79211",161921.669898987,23.2354302268097
1971,"79213",110252.63005352,24.8196286386338
1971,"79217",110405.309949875,26.3018538871218
1971,"79221",158025.600037575,22.5281883037181
1971,"79222",187561.749912262,23.1420570197858
1971,"79225",156987.769878387,24.3767636751582
1971,"79227",132546.029975891,24.4298588989904
1971,"79229",196956.640029907,22.3377472372616
1971,"79230",205877.74007225,22.5612125438175
1971,"79243",192296.319919586,22.2089836865676
1971,"79309",68957.860004425,26.7253139280987
1971,"79402",59823.1800231934,26.728342679591
1971,"79403",60377.640083313,26.5639812245615
1971,"79404",71670.4999694824,25.5166340735594
1971,"79405",55129.1999959946,26.9747666175047
1971,"79406",62215.5700497627,26.1198826337644
1971,"79407",69416.4300670624,26.0340512940378
1971,"79408",85501.4398756027,26.8593498071035
1971,"79417",66715.9200105667,26.7009778993478
1971,"79418",62531.650021553,26.4738818596519
1971,"79420",58003.2700138092,26.4766429722055
1971,"79424",103822.159988403,25.2916032533715
1972,"4001",77159.0700206757,25.3216666582014
1972,"4002",78633.6400203705,25.3639545679424
1972,"4003",123969.33997345,22.3243622524357
1972,"4004",99708.6499595642,23.1196229044952
1972,"4006",65917.6999721527,25.4069063944927
1972,"4007",74825.9399242401,24.8939452123424
1972,"4008",75416.0800113678,24.8010013678001
1972,"4009",101037.09003067,23.4668078257521
1972,"4011",90135.4600296021,24.2145961683172
1972,"4012",94679.0699443817,24.2959785700057
1972,"4013",149618.180141449,22.7150770445219
1972,"4018",141895.910049438,22.56170571761
1972,"4019",141457.579998016,22.3116797097773
1972,"4020",173415.860111237,22.0546509516385
1972,"4021",171786.689918518,21.7079651626886
1972,"4022",202590.010051727,20.8968106447922
1972,"4026",142661.190059662,21.9393551329672
1972,"4027",151134.550052643,21.7732706073935
1972,"4028",179728.930053711,21.1468644888714
1972,"4029",183786.649921417,21.239354985682
1972,"4030",194216.729869843,21.2865442919832
1972,"4060",195011.559875488,21.286654047026
1972,"4081",79285.0700187683,25.1625905174177
1972,"4101",83895.2000617981,25.0254993116805
1972,"4102",79145.7599830627,25.07479777795
1972,"4103",78016.4900398254,24.845636045479
1972,"4104",95651.0999946594,23.5901064810929
1972,"4106",70520.4899578094,25.7198253017732
1972,"4107",82426.3499622345,25.0902755017095
1972,"4108",75492.0400257111,24.8012009093751
1972,"4109",126230.050045013,22.6063160227513
1972,"4110",146939.410083771,21.7683129256545
1972,"4111",103268.019990921,23.7170778050241
1972,"4112",115352.139995575,23.3118959541254
1972,"4113",149557.429855347,22.5554613673398
1972,"4114",159467.969974518,21.7107209569356
1972,"4115",182619.829879761,21.2563223049341
1972,"4118",131228.870098114,22.4646726197937
1972,"4119",155535.12997818,22.1145058078137
1972,"4120",170206.050022125,22.2211726793309
1972,"4121",190028.089996338,20.9916323765589
1972,"4122",194891.640098572,20.7334761813606
1972,"4126",134260.140022278,22.1270360934507
1972,"4127",154334.19991684,21.8585617489823
1972,"4128",164645.499900818,21.7308727051665
1972,"4129",186808.269958496,21.0671730194414
1972,"4130",200325.950035095,21.1821997586655
1972,"4201",91873.7399997711,23.1158076579275
1972,"4202",82784.5600013733,25.1043084757573
1972,"4203",101812.299987793,23.6258368245372
1972,"4204",126315.960042953,20.7597042253879
1972,"4206",70411.0299816132,25.7961333246341
1972,"4207",73335.8800029755,25.2656261433554
1972,"4208",79772.6099567413,24.3778971539822
1972,"4209",116034.789983749,22.9856784903938
1972,"4211",83281.0299053192,24.300606871013
1972,"4212",131315.949947357,22.8559180922783
1972,"4213",95794.6000442505,24.298842545206
1972,"4214",147358.860137939,22.1518270837644
1972,"4218",129455.970016479,22.9042400514935
1972,"4219",146395.800163269,22.3420741651633
1972,"4220",171505.779998779,21.8963053475657
1972,"4221",182101.09986496,21.1949697866753
1972,"4222",187701.990192413,20.8381841851683
1972,"4226",131840.470085144,22.2575850251581
1972,"4227",146595.039928436,21.6822665116756
1972,"4228",164583.670124054,21.5625532219496
1972,"4229",192219.510025024,21.2440144825915
1972,"4301",81567.2099819183,24.7057029752536
1972,"4302",82248.1099052429,25.1491409946445
1972,"4303",91798.0300254822,24.1916058072437
1972,"4304",116483.160020828,21.5197156305913
1972,"4306",68873.1899852753,25.4875467563947
1972,"4307",81104.1500091553,25.0542818274494
1972,"4308",90058.7799625397,24.0971065841294
1972,"4309",101959.809951782,23.4899908016619
1972,"4311",93609.6499977112,24.1466756220691
1972,"4312",115502.939964294,23.7716156247982
1972,"4313",123139.530021667,23.2485383326145
1972,"4314",132239.240039825,23.0714819593646
1972,"4318",129615.619915009,22.8781457330128
1972,"4319",156049.430072784,22.1004281358565
1972,"4320",160350.789863586,22.0094579622576
1972,"4321",176339.209938049,21.7575937874002
1972,"4322",199266.940032959,20.858631009695
1972,"4326",142952.880069733,21.8853250610162
1972,"4327",143622.570049286,21.900524781593
1972,"4328",177003.23991394,21.374458609417
1972,"4329",191194.2498703,21.2922023940249
1972,"4330",192428.729896545,21.1922039388857
1972,"4401",81567.2099819183,24.7057029752536
1972,"4407",74864.6999397278,24.8859771772062
1972,"4408",79312.420003891,24.7649548598637
1972,"4411",69948.0299682617,25.4014337419763
1972,"4412",101440.489974976,23.929255806826
1972,"4413",108316.479892731,23.1115254278237
1972,"4414",149408.140102386,22.4294341261886
1972,"4421",169971.029880524,21.7728671138323
1972,"4429",186999.669975281,21.0638847037999
1972,"4430",204559.449958801,20.6862707661791
1972,"45003",113088.069919586,25.569709528971
1972,"45005",122300.310092926,25.2887655964506
1972,"45007",178973.170093536,24.6826562511198
1972,"45009",162934.250030518,24.4777636716595
1972,"4501",73190.9799804688,25.2522130489787
1972,"45011",150019.489929199,24.1422940238138
1972,"45014",125297.6199646,24.6328710158335
1972,"45016",117882.549869537,23.3425348246777
1972,"45018",127171.899974823,23.4962511529333
1972,"45020",118323.589935303,24.0703416456256
1972,"45021",120209.489974976,24.1545496087233
1972,"45022",108247.569992065,23.14726508171
1972,"45026",110193.759965897,22.6032136399695
1972,"45043",119737.80002594,23.3286311323378
1972,"4508",87787.1500110626,24.5035357739118
1972,"45103",123857.40990448,24.938700640935
1972,"45105",152086.030166626,24.4323184601199
1972,"45107",189960.239959717,23.8184469793782
1972,"45109",128878.899921417,24.5879694134425
1972,"4511",69336.7099666595,25.3839295455326
1972,"45111",161865.460086823,24.5301690034463
1972,"45116",129705.760044098,24.3215680819813
1972,"45118",117565.629974365,23.5519818156755
1972,"4512",77682.049987793,26.3135357854954
1972,"45120",108842.830051422,22.4933243305445
1972,"45121",114328.249912262,23.8602620758407
1972,"45124",115360.37985611,22.9364266654121
1972,"45142",116435.900001526,23.58530275765
1972,"45203",103457.58001709,26.0261815398159
1972,"45205",134469.130119324,24.7843788163068
1972,"45207",170209.250080109,24.4593371089546
1972,"45209",159637.969959259,24.622885452695
1972,"45211",154575.559841156,24.3601739557909
1972,"45214",117756.359962463,23.3670049938139
1972,"45216",127357.830059052,24.4792551834282
1972,"45218",125329.270004272,23.6988305773305
1972,"45220",112558.790073395,22.4678548929643
1972,"45242",115913.250007629,23.5822597386657
1972,"45305",131735.559940338,24.745622356566
1972,"45307",177677.680095673,24.5406946551272
1972,"45309",183170.809883118,23.7559895876682
1972,"45311",155791.379837036,24.3530540120002
1972,"45314",123355.939945221,24.6543926653889
1972,"45320",118402.029987335,23.1110531087323
1972,"45403",112671.439941406,25.5818101662177
1972,"45414",118342.839824677,23.7237170453541
1972,"45514",116901.93000412,23.4916689148295
1972,"45614",114595.389965057,23.3683311443215
1972,"4604",99234.8199710846,23.1254371181165
1972,"4608",91927.2399253845,24.0350294870044
1972,"4612",78883.619972229,26.1534983505904
1972,"4712",78165.0099983215,26.1926789941693
1972,"4812",116628.779994965,23.2351651336589
1972,"4928",170071.449981689,21.3979715947973
1972,"79001",159085.070045471,23.7407256405005
1972,"79002",139915.310123444,23.6706704027826
1972,"79003",124010.950023651,24.2924276471249
1972,"79004",116742.770008087,24.3018414770807
1972,"79005",97903.5200920105,24.6022855955857
1972,"79006",96578.0300369263,24.7524871603247
1972,"79007",76214.2100315094,25.079264415265
1972,"79009",83032.3400497437,24.4012066280737
1972,"79010",104654.289970398,23.4888468845471
1972,"79011",103374.919942856,23.7332155678583
1972,"79012",107182.570001602,23.8798853722476
1972,"79013",76055.9300079346,25.2524671212886
1972,"79014",99719.6700305939,25.0998155893736
1972,"79015",81938.4999847412,25.0551309714795
1972,"79016",83373.6799945831,24.4555845894654
1972,"79017",75303.7899532318,25.4608514378036
1972,"79019",102533.830005646,23.2919955240885
1972,"79020",90464.6500549316,23.451708942612
1972,"79021",90564.030002594,23.1517741962146
1972,"79022",84362.780005455,23.4352587858836
1972,"79023",70307.9600076675,24.9761230960582
1972,"79024",72315.5099983215,24.3221776103505
1972,"79025",92488.9100399017,24.3169393136822
1972,"79026",77933.9399986267,25.2306603896971
1972,"79027",97860.4799880981,23.7669396889677
1972,"79028",114677.650014877,22.7130598108993
1972,"79029",92978.5999584198,22.7028341914217
1972,"79030",90469.2900800705,23.1149913042498
1972,"79031",91149.2499313354,23.3386398959448
1972,"79032",108863.700044632,23.1273580828743
1972,"79033",119223.110002518,23.129725500701
1972,"79034",120775.99004364,22.7856117599824
1972,"79035",125108.389957428,22.9021576455089
1972,"79037",107187.850114822,23.0425191823987
1972,"79039",90636.7100944519,23.0304749863344
1972,"79042",134924.460010529,21.8289350001817
1972,"79043",135465.329902649,22.4725789698276
1972,"79102",129144.689971924,22.9692094188237
1972,"79103",108239.27009964,24.9315181172547
1972,"79104",118941.319976807,24.2383848388543
1972,"79105",101963.699947357,24.3630555320669
1972,"79106",92303.8100204468,24.9131261718427
1972,"79107",95859.960067749,24.9537099965773
1972,"79108",72345.5600242615,24.520876698912
1972,"79109",93224.9300041199,23.6050163117878
1972,"79111",96673.7199459076,23.865473912038
1972,"79112",101483.190006256,24.7703606071596
1972,"79113",78314.9499883652,24.5219701226207
1972,"79114",96058.0801334381,25.2177349896892
1972,"79115",93853.970123291,24.8058275431188
1972,"79116",86805.4100017548,24.6661760784081
1972,"79117",72294.2900485992,25.5319953953535
1972,"79118",68648.1300086975,25.3203157632266
1972,"79120",90351.6700630188,23.4417513109571
1972,"79121",90453.1500167847,23.3511410650646
1972,"79122",78523.4499530792,24.114642548071
1972,"79123",77009.7300024033,23.9684063800408
1972,"79124",83105.5699596405,24.6279769802896
